date,type,entry_time,entry_price,sl,tp,status,trailing_active,exit_time,exit_price,reason,pnl,pnl_pct
2023-01-31,sell,2023-01-31 04:10:00,22795.561517500002,23095.561517500002,22095.561517500002,closed,False,2023-01-31 13:40:00,23063.315,TimeExit,-267.7534824999966,-1.1609496835125244
2023-02-01,buy,2023-02-01 04:20:00,23134.6665525,22834.6665525,23834.6665525,closed,False,2023-02-01 13:40:00,23055.725000000002,TimeExit,-78.94155249999676,-0.3412262386442988
2023-02-02,sell,2023-02-02 05:55:00,23820.853615,24020.853615,23120.853615,closed,True,2023-02-02 13:40:00,23754.875,TimeExit,65.97861499999999,0.27774768337025524
2023-02-03,buy,2023-02-03 04:20:00,23545.031632500002,23245.031632500002,24245.031632500002,closed,False,2023-02-03 13:40:00,23368.915,TimeExit,-176.1166325000013,-0.7479991331033164
2023-02-04,sell,2023-02-04 04:35:00,23314.332002500003,23614.332002500003,22614.332002500003,closed,False,2023-02-04 13:40:00,23510.79,TimeExit,-196.45799749999787,-0.835607810286243
2023-02-05,buy,2023-02-05 04:30:00,23350.319325,23050.319325,24050.319325,closed,False,2023-02-05 12:55:00,23050.319325,StopLoss,-300.0,-1.2847790037663676
2023-02-06,sell,2023-02-06 05:25:00,22825.301639999998,23025.301639999998,22125.301639999998,closed,True,2023-02-06 13:40:00,22894.175,TimeExit,-68.87336000000141,-0.3008335526394901
2023-02-07,buy,2023-02-07 04:30:00,22917.823184999997,22717.823184999997,23617.823184999997,closed,True,2023-02-07 13:40:00,22995.355,TimeExit,77.5318150000021,0.33830357435844505
2023-02-08,sell,2023-02-08 05:25:00,23212.198095000003,23412.198095000003,22512.198095000003,closed,True,2023-02-08 13:40:00,23122.815000000002,TimeExit,89.38309500000105,0.3865580164006843
2023-02-09,sell,2023-02-09 04:00:00,22440.7889925,22740.7889925,21740.7889925,closed,False,2023-02-09 06:50:00,22740.7889925,StopLoss,-300.0,-1.3192154419045976
2023-02-10,sell,2023-02-10 04:00:00,21820.14447,22020.14447,21120.14447,closed,True,2023-02-10 13:40:00,21830.525,TimeExit,-10.380530000002182,-0.04755052844584995
2023-02-11,buy,2023-02-11 12:05:00,21738.108622499996,21438.108622499996,22438.108622499996,closed,False,2023-02-11 13:40:00,21757.21,TimeExit,19.101377500002855,0.0878704667076402
2023-02-12,sell,2023-02-12 04:25:00,21761.643735,22061.643735,21061.643735,closed,False,2023-02-12 13:40:00,21786.219999999998,TimeExit,-24.576264999996056,-0.11280646665642324
2023-02-13,buy,2023-02-13 04:20:00,21826.0725825,21526.0725825,22526.0725825,closed,False,2023-02-13 09:20:00,21526.0725825,StopLoss,-300.0,-1.374502897239227
2023-02-14,buy,2023-02-14 06:10:00,21760.649887499996,21560.649887499996,22460.649887499996,closed,True,2023-02-14 13:30:00,21560.649887499996,TSL HIT,-200.0,-0.9190901973699206
2023-02-15,buy,2023-02-15 05:35:00,22139.2791075,21939.2791075,22839.2791075,closed,True,2023-02-15 12:20:00,22839.2791075,Target,700.0,3.161801233911299
2023-02-16,sell,2023-02-16 04:15:00,24631.77795,24831.77795,23931.77795,closed,True,2023-02-16 13:40:00,24498.035,TimeExit,133.74294999999984,0.5459333779219477
2023-02-17,sell,2023-02-17 04:35:00,23730.4338475,23930.4338475,23030.4338475,closed,True,2023-02-17 13:40:00,23771.915,TimeExit,-41.48115250000046,-0.17449646988894063
2023-02-18,buy,2023-02-18 04:05:00,24631.134412499996,24331.134412499996,25331.134412499996,closed,False,2023-02-18 13:40:00,24564.754999999997,TimeExit,-66.37941249999858,-0.26949393149473533
2023-02-19,buy,2023-02-19 04:30:00,24695.681669999998,24495.681669999998,25395.681669999998,closed,True,2023-02-19 13:40:00,24689.315000000002,TimeExit,-6.366669999995793,-0.025780499137750823
2023-02-20,buy,2023-02-20 04:10:00,24477.632699999995,24277.632699999995,25177.632699999995,closed,True,2023-02-20 13:40:00,24872.915,TimeExit,395.2823000000062,1.614871441387411
2023-02-21,buy,2023-02-21 08:15:00,25065.9817275,24865.9817275,25765.9817275,closed,True,2023-02-21 08:35:00,24865.9817275,TSL HIT,-200.0,-0.797894142644251
2023-02-22,sell,2023-02-22 04:35:00,24108.63965,24308.63965,23408.63965,closed,True,2023-02-22 13:40:00,24109.795000000002,TimeExit,-1.155350000000908,-0.004792035768041991
2023-02-23,sell,2023-02-23 05:30:00,24417.155315,24617.155315,23717.155315,closed,True,2023-02-23 11:35:00,23717.155315,Target,700.0,2.9514500820310596
2023-02-24,sell,2023-02-24 05:00:00,23908.544747500004,24108.544747500004,23208.544747500004,closed,True,2023-02-24 13:40:00,23764.88,TimeExit,143.6647475000027,0.6045254488977081
2023-02-25,sell,2023-02-25 05:25:00,23029.504487500002,23229.504487500002,22329.504487500002,closed,True,2023-02-25 13:40:00,23024.43,TimeExit,5.074487500001851,0.022039579264299114
2023-02-26,sell,2023-02-26 05:55:00,23141.6883675,23441.6883675,22441.6883675,closed,False,2023-02-26 13:40:00,23175.600000000002,TimeExit,-33.91163250000318,-0.14632472298453658
2023-02-27,sell,2023-02-27 04:10:00,23524.861685,23724.861685,22824.861685,closed,True,2023-02-27 13:35:00,23724.861685,TSL HIT,-200.0,-0.8429975384280142
2023-02-28,sell,2023-02-28 04:15:00,23402.482905,23602.482905,22702.482905,closed,True,2023-02-28 13:40:00,23391.805,TimeExit,10.677905000000464,0.045648059224157045
2023-03-01,buy,2023-03-01 04:35:00,23507.362807499998,23307.362807499998,24207.362807499998,closed,True,2023-03-01 13:40:00,23662.87,TimeExit,155.5071925000011,0.6615254708639107
2023-03-02,buy,2023-03-02 04:55:00,23525.121682499997,23225.121682499997,24225.121682499997,closed,False,2023-03-02 13:40:00,23369.19,TimeExit,-155.93168249999871,-0.6628305035123128
2023-03-03,sell,2023-03-03 04:00:00,22275.456700000002,22575.456700000002,21575.456700000002,closed,False,2023-03-03 13:40:00,22315.71,TimeExit,-40.25329999999667,-0.18038099616815018
2023-03-04,buy,2023-03-04 04:20:00,22363.616219999996,22063.616219999996,23063.616219999996,closed,False,2023-03-04 13:40:00,22359.274999999998,TimeExit,-4.34121999999843,-0.0194119768345713
2023-03-05,buy,2023-03-05 04:05:00,22440.6797325,22140.6797325,23140.6797325,closed,False,2023-03-05 13:40:00,22446.355000000003,TimeExit,5.675267500002519,0.02529008732201632
2023-03-06,sell,2023-03-06 04:30:00,22339.04489,22639.04489,21639.04489,closed,False,2023-03-06 13:40:00,22442.825,TimeExit,-103.7801099999997,-0.46241999391787303
2023-03-07,sell,2023-03-07 06:15:00,22424.6870475,22624.6870475,21724.6870475,closed,True,2023-03-07 13:40:00,22376.835000000003,TimeExit,47.85204749999684,0.21384636165031612
2023-03-08,sell,2023-03-08 05:15:00,22060.494235000002,22260.494235000002,21360.494235000002,closed,True,2023-03-08 13:40:00,22018.02,TimeExit,42.4742350000015,0.19290669642411107
2023-03-09,sell,2023-03-09 04:10:00,21726.526302500002,21926.526302500002,21026.526302500002,closed,True,2023-03-09 13:40:00,21635.405,TimeExit,91.12130250000337,0.4211675376541546
2023-03-10,sell,2023-03-10 04:05:00,19966.5667225,20166.5667225,19266.5667225,closed,True,2023-03-10 13:40:00,20166.5667225,TSL HIT,-200.0,-0.9917404521656015
2023-03-11,sell,2023-03-11 04:10:00,20421.50414,20621.50414,19721.50414,closed,True,2023-03-11 13:40:00,20219.664999999997,TimeExit,201.83914000000368,0.9982318698158688
2023-03-12,buy,2023-03-12 05:05:00,20614.977337499997,20314.977337499997,21314.977337499997,closed,False,2023-03-12 13:40:00,20561.345,TimeExit,-53.63233749999563,-0.26016200077230156
2023-03-13,buy,2023-03-13 04:10:00,22310.679764999997,22110.679764999997,23010.679764999997,closed,True,2023-03-13 09:25:00,22110.679764999997,TSL HIT,-200.0,-0.8964316735599942
2023-03-14,buy,2023-03-14 04:25:00,24511.599675,24311.599675,25211.599675,closed,True,2023-03-14 07:30:00,24311.599675,TSL HIT,-200.0,-0.8159402187201348
2023-03-15,sell,2023-03-15 06:05:00,24707.889875,25007.889875,24007.889875,closed,False,2023-03-15 08:15:00,25007.889875,StopLoss,-300.0,-1.1996214054825316
2023-03-16,sell,2023-03-16 04:35:00,24273.996930000005,24573.996930000005,23573.996930000005,closed,False,2023-03-16 06:10:00,24573.996930000005,StopLoss,-300.0,-1.2208026266730676
2023-03-17,buy,2023-03-17 04:10:00,25855.8564675,25655.8564675,26555.8564675,closed,True,2023-03-17 10:20:00,26555.8564675,Target,700.0,2.707317009126653
2023-03-18,buy,2023-03-18 05:30:00,27485.050657499996,27285.050657499996,28185.050657499996,closed,True,2023-03-18 08:10:00,27285.050657499996,TSL HIT,-200.0,-0.7276682968216597
2023-03-19,buy,2023-03-19 04:00:00,27298.4974275,26998.4974275,27998.4974275,closed,False,2023-03-19 06:20:00,26998.4974275,StopLoss,-300.0,-1.0989615849617662
2023-03-20,buy,2023-03-20 05:55:00,27545.605919999998,27345.605919999998,28245.605919999998,closed,True,2023-03-20 07:40:00,28245.605919999998,Target,700.0,2.5412401601656365
2023-03-21,buy,2023-03-21 04:15:00,27925.0605525,27625.0605525,28625.0605525,closed,False,2023-03-21 07:05:00,27625.0605525,StopLoss,-300.0,-1.0743038477427524
2023-03-22,buy,2023-03-22 05:35:00,28319.627737499995,28019.627737499995,29019.627737499995,closed,False,2023-03-22 13:40:00,28310.64,TimeExit,-8.987737499996001,-0.03173677840437872
2023-03-23,sell,2023-03-23 04:55:00,27298.184080000003,27598.184080000003,26598.184080000003,closed,False,2023-03-23 05:30:00,27598.184080000003,StopLoss,-300.0,-1.087028041882676
2023-03-24,sell,2023-03-24 04:55:00,28130.832547500006,28330.832547500006,27430.832547500006,closed,True,2023-03-24 11:45:00,27430.832547500006,Target,700.0,2.551872965531987
2023-03-25,sell,2023-03-25 04:45:00,27550.612802500003,27750.612802500003,26850.612802500003,closed,True,2023-03-25 13:40:00,27558.31,TimeExit,-7.697197499997856,-0.027930586091806653
2023-03-26,sell,2023-03-26 04:05:00,27504.4458975,27804.4458975,26804.4458975,closed,False,2023-03-26 11:55:00,27804.4458975,StopLoss,-300.0,-1.0789641379869153
2023-03-27,sell,2023-03-27 05:50:00,27826.164957500005,28026.164957500005,27126.164957500005,closed,True,2023-03-27 13:40:00,27787.12,TimeExit,39.044957500005694,0.1405145891334003
2023-03-28,sell,2023-03-28 04:45:00,26890.228160000002,27090.228160000002,26190.228160000002,closed,True,2023-03-28 11:50:00,27090.228160000002,TSL HIT,-200.0,-0.7382735900885118
2023-03-29,buy,2023-03-29 04:20:00,27431.78904,27231.78904,28131.78904,closed,True,2023-03-29 06:30:00,28131.78904,Target,700.0,2.551783986743583
2023-03-31,sell,2023-03-31 05:50:00,28093.496225000006,28293.496225000006,27393.496225000006,closed,True,2023-03-31 13:15:00,28293.496225000006,TSL HIT,-200.0,-0.7068762319422439
2023-04-01,sell,2023-04-01 06:15:00,28482.456647500003,28682.456647500003,27782.456647500003,closed,True,2023-04-01 13:40:00,28415.53,TimeExit,66.92664750000404,0.23552841527152424
2023-04-02,sell,2023-04-02 04:55:00,28374.265770000005,28574.265770000005,27674.265770000005,closed,True,2023-04-02 13:40:00,28300.655000000002,TimeExit,73.61077000000296,0.2601027078702023
2023-04-03,sell,2023-04-03 04:45:00,27619.7782025,27919.7782025,26919.7782025,closed,False,2023-04-03 07:50:00,27919.7782025,StopLoss,-300.0,-1.074507103258926
2023-04-04,sell,2023-04-04 04:30:00,27846.6147275,28146.6147275,27146.6147275,closed,False,2023-04-04 06:50:00,28146.6147275,StopLoss,-300.0,-1.0658475376326249
2023-04-05,buy,2023-04-05 05:30:00,28621.34352,28321.34352,29321.34352,closed,False,2023-04-05 12:30:00,28321.34352,StopLoss,-300.0,-1.0481688247456544
2023-04-06,sell,2023-04-06 07:45:00,27965.4103,28165.4103,27265.4103,closed,True,2023-04-06 13:40:00,27854.895,TimeExit,110.51529999999912,0.39675360470754484
2023-04-07,sell,2023-04-07 05:30:00,27950.932542500002,28150.932542500002,27250.932542500002,closed,True,2023-04-07 13:40:00,27893.375,TimeExit,57.557542500002455,0.20634843399194303
2023-04-08,buy,2023-04-08 05:50:00,28077.741854999997,27777.741854999997,28777.741854999997,closed,False,2023-04-08 13:40:00,28001.545000000002,TimeExit,-76.19685499999468,-0.27137814498577884
2023-04-09,buy,2023-04-09 05:20:00,28075.7458575,27775.7458575,28775.7458575,closed,False,2023-04-09 13:40:00,27910.165,TimeExit,-165.58085749999736,-0.5897647682822416
2023-04-10,sell,2023-04-10 04:55:00,28253.666100000002,28553.666100000002,27553.666100000002,closed,False,2023-04-10 13:40:00,28214.265000000003,TimeExit,39.40109999999913,0.13964957088195007
2023-04-11,buy,2023-04-11 04:20:00,30142.788862499998,29842.788862499998,30842.788862499998,closed,False,2023-04-11 05:55:00,29842.788862499998,StopLoss,-300.0,-0.9952629180016714
2023-04-12,buy,2023-04-12 07:25:00,30018.6268125,29818.6268125,30718.6268125,closed,True,2023-04-12 13:40:00,30125.04,TimeExit,106.4131875000021,0.3544905240491891
2023-04-13,sell,2023-04-13 06:50:00,30029.797590000002,30329.797590000002,29329.797590000002,closed,False,2023-04-13 09:15:00,30329.797590000002,StopLoss,-300.0,-0.9891262845054816
2023-04-14,buy,2023-04-14 04:15:00,30773.0438325,30573.0438325,31473.0438325,closed,True,2023-04-14 13:40:00,30731.71,TimeExit,-41.333832500000426,-0.13431831028800634
2023-04-15,sell,2023-04-15 04:05:00,30357.0988575,30657.0988575,29657.0988575,closed,False,2023-04-15 13:40:00,30373.984999999997,TimeExit,-16.886142499995913,-0.0555940963953061
2023-04-16,buy,2023-04-16 04:30:00,30304.799827499995,30004.799827499995,31004.799827499995,closed,False,2023-04-16 13:40:00,30252.79,TimeExit,-52.00982749999457,-0.17162240897825587
2023-04-17,sell,2023-04-17 04:30:00,29946.19941,30146.19941,29246.19941,closed,True,2023-04-17 13:40:00,29449.57,TimeExit,496.62941000000137,1.6863723646898698
2023-04-18,buy,2023-04-18 04:45:00,29526.120682499997,29326.120682499997,30226.120682499997,closed,True,2023-04-18 11:35:00,30226.120682499997,Target,700.0,2.3707821543074825
2023-04-19,sell,2023-04-19 04:15:00,30156.859027500002,30356.859027500002,29456.859027500002,closed,True,2023-04-19 08:10:00,29456.859027500002,Target,700.0,2.376356553651915
2023-04-20,buy,2023-04-20 04:00:00,28899.402479999997,28699.402479999997,29599.402479999997,closed,True,2023-04-20 11:15:00,28699.402479999997,TSL HIT,-200.0,-0.6920558310449909
2023-04-21,sell,2023-04-21 05:50:00,28178.66362,28378.66362,27478.66362,closed,True,2023-04-21 13:40:00,28249.81,TimeExit,-71.14638000000195,-0.2518472867605204
2023-04-22,buy,2023-04-22 05:55:00,27365.340832499995,27065.340832499995,28065.340832499995,closed,False,2023-04-22 13:40:00,27249.27,TimeExit,-116.07083249999414,-0.42415270180792275
2023-04-23,buy,2023-04-23 07:30:00,27653.6449125,27453.6449125,28353.6449125,closed,True,2023-04-23 13:40:00,27651.985,TimeExit,-1.6599124999993364,-0.006002508910674109
2023-04-24,sell,2023-04-24 05:45:00,27651.512327500004,27851.512327500004,26951.512327500004,closed,True,2023-04-24 13:40:00,27675.609999999997,TimeExit,-24.09767249999277,-0.08707187483850687
2023-04-25,buy,2023-04-25 05:50:00,27444.765525,27144.765525,28144.765525,closed,False,2023-04-25 13:40:00,27384.815,TimeExit,-59.9505250000002,-0.2184406529011529
2023-04-26,buy,2023-04-26 06:05:00,28486.1509575,28286.1509575,29186.1509575,closed,True,2023-04-26 12:15:00,29186.1509575,Target,700.0,2.457334446638182
2023-04-27,buy,2023-04-27 04:55:00,29117.486467499995,28917.486467499995,29817.486467499995,closed,True,2023-04-27 06:50:00,28917.486467499995,TSL HIT,-200.0,-0.6868724751473043
2023-04-28,buy,2023-04-28 04:10:00,29491.293277499997,29191.293277499997,30191.293277499997,closed,False,2023-04-28 08:40:00,29191.293277499997,StopLoss,-300.0,-1.017249386716046
2023-04-29,buy,2023-04-29 04:25:00,29468.08668,29168.08668,30168.08668,closed,False,2023-04-29 13:40:00,29379.27,TimeExit,-88.8166799999999,-0.30139954780395994
2023-04-30,buy,2023-04-30 04:45:00,29242.403895,29042.403895,29942.403895,closed,True,2023-04-30 13:40:00,29313.91,TimeExit,71.50610500000039,0.2445288193705153
2023-05-01,buy,2023-05-01 05:15:00,28660.217947499998,28360.217947499998,29360.217947499998,closed,False,2023-05-01 05:40:00,28360.217947499998,StopLoss,-300.0,-1.046747099235401
2023-05-02,sell,2023-05-02 04:55:00,27918.9685325,28218.9685325,27218.9685325,closed,False,2023-05-02 12:40:00,28218.9685325,StopLoss,-300.0,-1.0631146905829891
2023-05-03,buy,2023-05-03 06:30:00,28573.044382499997,28373.044382499997,29273.044382499997,closed,True,2023-05-03 12:40:00,28373.044382499997,TSL HIT,-200.0,-0.6999604148674288
2023-05-04,buy,2023-05-04 04:20:00,29142.128782499996,28942.128782499996,29842.128782499996,closed,True,2023-05-04 13:15:00,28942.128782499996,TSL HIT,-200.0,-0.6862916621249049
2023-05-05,sell,2023-05-05 07:10:00,29147.808805,29347.808805,28447.808805,closed,True,2023-05-05 13:40:00,29194.12,TimeExit,-46.311194999998406,-0.15863192656603298
2023-05-06,sell,2023-05-06 04:00:00,29356.019647500005,29556.019647500005,28656.019647500005,closed,True,2023-05-06 13:40:00,28984.375,TimeExit,371.6446475000048,1.282224120754738
2023-05-07,buy,2023-05-07 05:30:00,28953.709619999998,28653.709619999998,29653.709619999998,closed,False,2023-05-07 13:40:00,29007.3,TimeExit,53.59038000000146,0.18508985792613508
2023-05-08,sell,2023-05-08 07:45:00,28040.8875425,28240.8875425,27340.8875425,closed,True,2023-05-08 13:40:00,27926.855,TimeExit,114.032542500001,0.4083257584858835
2023-05-09,sell,2023-05-09 05:30:00,27549.583317500004,27849.583317500004,26849.583317500004,closed,False,2023-05-09 13:40:00,27698.075,TimeExit,-148.4916824999964,-0.5361083125812738
2023-05-10,sell,2023-05-10 06:00:00,27644.830670000003,27844.830670000003,26944.830670000003,closed,True,2023-05-10 12:30:00,27844.830670000003,TSL HIT,-200.0,-0.718266174322546
2023-05-11,sell,2023-05-11 08:00:00,27381.04263,27681.04263,26681.04263,closed,False,2023-05-11 13:40:00,27483.46,TimeExit,-102.41736999999921,-0.3726509325972738
2023-05-12,sell,2023-05-12 04:00:00,26537.369677500003,26737.369677500003,25837.369677500003,closed,True,2023-05-12 13:40:00,26458.515000000003,TimeExit,78.85467749999953,0.2980313804459511
2023-05-13,sell,2023-05-13 04:50:00,26762.542035000002,27062.542035000002,26062.542035000002,closed,False,2023-05-13 13:40:00,26816.664999999997,TimeExit,-54.12296499999502,-0.20182586089655397
2023-05-14,buy,2023-05-14 06:25:00,26908.657604999997,26608.657604999997,27608.657604999997,closed,False,2023-05-14 13:40:00,26895.2,TimeExit,-13.457604999995965,-0.05001217525431034
2023-05-15,buy,2023-05-15 04:00:00,27293.880119999998,27093.880119999998,27993.880119999998,closed,True,2023-05-15 13:40:00,27456.195000000003,TimeExit,162.31488000000536,0.5946933132496168
2023-05-16,buy,2023-05-16 07:15:00,27185.911162499997,26985.911162499997,27885.911162499997,closed,True,2023-05-16 13:40:00,27100.725,TimeExit,-85.18616249999832,-0.31334672577575384
2023-05-17,sell,2023-05-17 05:10:00,27042.462005000005,27242.462005000005,26342.462005000005,closed,True,2023-05-17 13:40:00,26751.745,TimeExit,290.7170050000059,1.0867216512418398
2023-05-18,sell,2023-05-18 04:25:00,27317.2095625,27517.2095625,26617.2095625,closed,True,2023-05-18 13:40:00,27272.530000000002,TimeExit,44.6795624999977,0.1638262475098573
2023-05-19,buy,2023-05-19 05:50:00,26912.249399999997,26612.249399999997,27612.249399999997,closed,False,2023-05-19 13:40:00,26926.605,TimeExit,14.355600000002596,0.053342252394572576
2023-05-20,buy,2023-05-20 08:35:00,26907.497025,26607.497025,27607.497025,closed,False,2023-05-20 13:40:00,26904.62,TimeExit,-2.877025000001595,-0.010692280286528355
2023-05-21,sell,2023-05-21 04:55:00,27148.229095000002,27348.229095000002,26448.229095000002,closed,True,2023-05-21 13:40:00,26922.91,TimeExit,225.31909500000256,0.8369046845233319
2023-05-22,buy,2023-05-22 04:25:00,26699.9182875,26499.9182875,27399.9182875,closed,True,2023-05-22 13:40:00,27043.22,TimeExit,343.3017125000006,1.285778139106597
2023-05-23,buy,2023-05-23 04:05:00,27451.6639725,27151.6639725,28151.6639725,closed,False,2023-05-23 13:40:00,27234.77,TimeExit,-216.8939724999982,-0.7900940821557234
2023-05-24,sell,2023-05-24 06:55:00,26672.337160000003,26972.337160000003,25972.337160000003,closed,False,2023-05-24 13:40:00,26640.670000000002,TimeExit,31.667160000000877,0.1188677311794395
2023-05-25,buy,2023-05-25 04:20:00,26231.159025,26031.159025,26931.159025,closed,True,2023-05-25 13:40:00,26320.605,TimeExit,89.44597499999873,0.3409913184345026
2023-05-26,sell,2023-05-26 05:15:00,26391.6625675,26691.6625675,25691.6625675,closed,False,2023-05-26 13:40:00,26562.875,TimeExit,-171.21243250000043,-0.6445553521597369
2023-05-27,sell,2023-05-27 08:05:00,26705.860389999998,27005.860389999998,26005.860389999998,closed,False,2023-05-27 13:40:00,26742.575,TimeExit,-36.71461000000272,-0.13728898582130444
2023-05-28,buy,2023-05-28 04:00:00,27272.4043875,26972.4043875,27972.4043875,closed,False,2023-05-28 13:40:00,27188.425,TimeExit,-83.97938749999958,-0.30792806643220594
2023-05-29,sell,2023-05-29 04:15:00,27909.308365,28109.308365,27209.308365,closed,True,2023-05-29 13:40:00,27901.985,TimeExit,7.323365000000194,0.026246752695202602
2023-05-30,sell,2023-05-30 05:05:00,27757.684215,28057.684215,27057.684215,closed,False,2023-05-30 10:30:00,28057.684215,StopLoss,-300.0,-1.0692258053129566
2023-05-31,sell,2023-05-31 04:40:00,27605.820185000004,27805.820185000004,26905.820185000004,closed,True,2023-05-31 13:40:00,27225.510000000002,TimeExit,380.3101850000021,1.3968891124537253
2023-06-02,buy,2023-06-02 04:20:00,27047.9422125,26847.9422125,27747.9422125,closed,True,2023-06-02 13:40:00,27080.725000000002,TimeExit,32.782787500003906,0.12120251974234719
2023-06-03,sell,2023-06-03 04:25:00,27125.8952675,27425.8952675,26425.8952675,closed,False,2023-06-03 13:40:00,27195.065000000002,TimeExit,-69.16973250000228,-0.25434663421470827
2023-06-04,sell,2023-06-04 05:35:00,27034.990742500006,27334.990742500006,26334.990742500006,closed,False,2023-06-04 13:40:00,27264.465,TimeExit,-229.47425749999456,-0.841660591909632
2023-06-05,sell,2023-06-05 04:50:00,26795.5305325,26995.5305325,26095.5305325,closed,True,2023-06-05 13:40:00,26763.445,TimeExit,32.085532500001136,0.11988565933869211
2023-06-06,buy,2023-06-06 04:35:00,25794.645877499996,25494.645877499996,26494.645877499996,closed,False,2023-06-06 12:10:00,25494.645877499996,StopLoss,-300.0,-1.1630320548873363
2023-06-07,sell,2023-06-07 09:15:00,26710.5030675,26910.5030675,26010.5030675,closed,True,2023-06-07 11:30:00,26910.5030675,TSL HIT,-200.0,-0.7432042407320982
2023-06-08,buy,2023-06-08 06:40:00,26454.825802500003,26254.825802500003,27154.825802500003,closed,True,2023-06-08 13:40:00,26456.285,TimeExit,1.4591974999966624,0.005515808385547771
2023-06-09,buy,2023-06-09 05:20:00,26531.57916,26331.57916,27231.57916,closed,True,2023-06-09 13:40:00,26639.975,TimeExit,108.3958399999974,0.4085540455255554
2023-06-10,sell,2023-06-10 04:20:00,26253.7015825,26453.7015825,25553.7015825,closed,True,2023-06-10 05:20:00,25553.7015825,Target,700.0,2.739329164270199
2023-06-11,sell,2023-06-11 04:05:00,25703.5967725,26003.5967725,25003.5967725,closed,False,2023-06-11 13:40:00,25791.29,TimeExit,-87.69322749999992,-0.34001101728529104
2023-06-12,buy,2023-06-12 06:25:00,25878.522794999997,25678.522794999997,26578.522794999997,closed,True,2023-06-12 13:40:00,25826.71,TimeExit,-51.812794999998005,-0.20021542732728825
2023-06-13,sell,2023-06-13 04:00:00,26030.678150000003,26330.678150000003,25330.678150000003,closed,False,2023-06-13 12:30:00,26330.678150000003,StopLoss,-300.0,-1.1393553872443674
2023-06-14,sell,2023-06-14 05:30:00,25947.779620000005,26147.779620000005,25247.779620000005,closed,True,2023-06-14 13:40:00,25984.43,TimeExit,-36.650379999995494,-0.14104746573234683
2023-06-15,sell,2023-06-15 04:00:00,25026.720380000002,25226.720380000002,24326.720380000002,closed,True,2023-06-15 13:40:00,25043.8,TimeExit,-17.079619999996794,-0.06819899536011365
2023-06-16,buy,2023-06-16 04:15:00,25618.66293,25318.66293,26318.66293,closed,False,2023-06-16 13:40:00,25518.234999999997,TimeExit,-100.42793000000165,-0.3920108175606507
2023-06-17,buy,2023-06-17 04:30:00,26312.889869999995,26112.889869999995,27012.889869999995,closed,True,2023-06-17 13:40:00,26566.84,TimeExit,253.95013000000472,0.9651168353406181
2023-06-18,buy,2023-06-18 05:20:00,26568.2324775,26268.2324775,27268.2324775,closed,False,2023-06-18 13:40:00,26506.804999999997,TimeExit,-61.4274775000049,-0.23120648899781493
2023-06-19,buy,2023-06-19 06:00:00,26485.411087499997,26185.411087499997,27185.411087499997,closed,False,2023-06-19 13:40:00,26560.665,TimeExit,75.25391250000393,0.28413345086995
2023-06-20,buy,2023-06-20 05:05:00,26986.581547499994,26686.581547499994,27686.581547499994,closed,False,2023-06-20 13:40:00,26855.965,TimeExit,-130.61654749999434,-0.48400553167540217
2023-06-21,buy,2023-06-21 05:10:00,28811.013307499998,28611.013307499998,29511.013307499998,closed,True,2023-06-21 13:40:00,29128.875,TimeExit,317.8616925000024,1.1032645367501148
2023-06-22,sell,2023-06-22 04:10:00,30219.1578625,30419.1578625,29519.1578625,closed,True,2023-06-22 13:40:00,30191.375,TimeExit,27.782862500000192,0.09202251470825651
2023-06-23,buy,2023-06-23 04:15:00,30042.63381,29842.63381,30742.63381,closed,True,2023-06-23 13:40:00,30136.995,TimeExit,94.36118999999962,0.31409093688912204
2023-06-24,sell,2023-06-24 04:05:00,30712.8309025,30912.8309025,30012.8309025,closed,True,2023-06-24 13:40:00,30659.995,TimeExit,52.8359025000027,0.17232847722252753
2023-06-25,buy,2023-06-25 04:00:00,30817.416007499996,30617.416007499996,31517.416007499996,closed,True,2023-06-25 09:25:00,30617.416007499996,TSL HIT,-200.0,-0.6489836784217329
2023-06-26,buy,2023-06-26 06:40:00,30349.532182499996,30149.532182499996,31049.532182499996,closed,True,2023-06-26 10:05:00,30149.532182499996,TSL HIT,-200.0,-0.6589887409049533
2023-06-27,sell,2023-06-27 04:05:00,30342.041390000002,30642.041390000002,29642.041390000002,closed,False,2023-06-27 10:10:00,30642.041390000002,StopLoss,-300.0,-0.9790470425312559
2023-06-28,sell,2023-06-28 07:15:00,30337.7785225,30537.7785225,29637.7785225,closed,True,2023-06-28 13:40:00,30144.754999999997,TimeExit,193.0235225000033,0.640322080905964
2023-06-29,buy,2023-06-29 04:35:00,30204.7398225,30004.7398225,30904.7398225,closed,True,2023-06-29 13:40:00,30695.62,TimeExit,490.88017749999926,1.6251759835863133
2023-06-30,buy,2023-06-30 04:35:00,30892.518539999997,30692.518539999997,31592.518539999997,closed,True,2023-06-30 05:50:00,30692.518539999997,TSL HIT,-200.0,-0.6474059398589915
2023-07-01,sell,2023-07-01 04:15:00,30346.169325,30646.169325,29646.169325,closed,False,2023-07-01 13:40:00,30585.55,TimeExit,-239.38067500000034,-0.7826593767318202
2023-07-03,sell,2023-07-03 04:10:00,30728.9328475,30928.9328475,30028.9328475,closed,True,2023-07-03 13:40:00,30642.86,TimeExit,86.07284749999963,0.2808903852316691
